part_number,spec_application,supplystatus_sort,capacitance_sort[pF],rvol,rvol_ac_list,opetemp-max,tcc,LWSize_mm_inch,size_thickness_max,tolerance,Type,caution,file_information,,
GJM0335C1E6R8DB01,CE|IE|AIC|MeI|ME,In Production,6.8,25,-,125,C0G,0603M/0201,0.33,±0.5pF,High-Q,,[n],[s],[t]
GRM0115C1E6R8CE01,CE|IE|AIC|MeI|ME,In Production,6.8,25,-,125,C0G,0201M/008004,0.138,±0.25pF,Ultra-small,,[n],[s],[t]
GRM0335C1E6R8CA01,CE|IE|AIC|MeI|ME,In Production,6.8,25,-,125,C0G,0603M/0201,0.33,±0.25pF,Ultra-small,,[n],[s],[t]
GJM0335C1E6R8BB01,CE|IE|AIC|MeI|ME,In Production,6.8,25,-,125,C0G,0603M/0201,0.33,±0.1pF,High-Q,,[n],[s],[t]
GRM0335C1E6R8WA01,CE|IE|AIC|MeI|ME,In Production,6.8,25,-,125,C0G,0603M/0201,0.33,±0.05pF,Ultra-small,,[n],[s],[t]
GRM0225C1E6R8CA03,CE|IE|AIC|MeI|ME,In Production,6.8,25,-,125,C0G,0402M/01005,0.22,±0.25pF,Ultra-small,,[n],[s],[t]
GJM0225C1E6R8DB01,CE|IE|AIC|MeI|ME,In Production,6.8,25,-,125,C0G,0402M/01005,0.22,±0.5pF,High-Q,,[n],[s],[t]
GJM0335C1H6R8CB01,CE|IE|AIC|MeI|ME,In Production,6.8,50,-,125,C0G,0603M/0201,0.33,±0.25pF,High-Q,derating1,[n],[s],[t]
GCM1555C1H6R8WA16,AIC|APS|MeI,In Production,6.8,50,-,125,C0G,1005M/0402,0.55,±0.05pF,Powertrain/Safety for Automotive [AEC-Q200],,[n],[s],[t]
GCM1555C1H6R8FA16,AIC|APS|MeI,In Production,6.8,50,-,125,C0G,1005M/0402,0.55,±1%,Powertrain/Safety for Automotive [AEC-Q200],,[n],[s],[t]
GRM0335C1H6R8DA01,CE|IE|AIC|MeI|ME,In Production,6.8,50,-,125,C0G,0603M/0201,0.33,±0.5pF,Ultra-small,,[n],[s],[t]
GCQ1555C1H6R8WB01,AIC|APS|MeI,In Production,6.8,50,-,125,C0G,1005M/0402,0.55,±0.05pF,Powertrain/Safety for Automotive [AEC-Q200],,[n],[s],[t]
GRM1555C1H6R8DA01,CE|IE|AIC|MeI|ME,In Production,6.8,50,-,125,C0G,1005M/0402,0.55,±0.5pF,General Purpose,,[n],[s],[t]
GRM0225C1H6R8BA03,CE|IE|AIC|MeI|ME,In Production,6.8,50,-,125,C0G,0402M/01005,0.22,±0.1pF,Ultra-small,,[n],[s],[t]
GRM1555C1H6R8BA01,CE|IE|AIC|MeI|ME,In Production,6.8,50,-,125,C0G,1005M/0402,0.55,±0.1pF,General Purpose,,[n],[s],[t]
GJM0335C1H6R8BB01,CE|IE|AIC|MeI|ME,In Production,6.8,50,-,125,C0G,0603M/0201,0.33,±0.1pF,High-Q,derating1,[n],[s],[t]
GCQ1555C1H6R8CB01,AIC|APS|MeI,In Production,6.8,50,-,125,C0G,1005M/0402,0.55,±0.25pF,Powertrain/Safety for Automotive [AEC-Q200],,[n],[s],[t]
GCQ0335C1H6R8WB01,AIC|APS|MeI,In Production,6.8,50,-,125,C0G,0603M/0201,0.33,±0.05pF,Powertrain/Safety for Automotive [AEC-Q200],,[n],[s],[t]
GCQ0335C1H6R8DB01,AIC|APS|MeI,In Production,6.8,50,-,125,C0G,0603M/0201,0.33,±0.5pF,Powertrain/Safety for Automotive [AEC-Q200],,[n],[s],[t]
GCQ0335C1H6R8CB01,AIC|APS|MeI,In Production,6.8,50,-,125,C0G,0603M/0201,0.33,±0.25pF,Powertrain/Safety for Automotive [AEC-Q200],,[n],[s],[t]
GCH0335C1H6R8DE01,MI,In Production,6.8,50,-,125,C0G,0603M/0201,0.33,±0.5pF,Implantable medical device,,[n],[s],[t]
GJM1555C1H6R8DB01,CE|IE|AIC|MeI|ME,In Production,6.8,50,-,125,C0G,1005M/0402,0.55,±0.5pF,High-Q,,[n],[s],[t]
GRM1555C1H6R8CA01,CE|IE|AIC|MeI|ME,In Production,6.8,50,-,125,C0G,1005M/0402,0.55,±0.25pF,General Purpose,,[n],[s],[t]
GCM1555C1H6R8CA16,AIC|APS|MeI,In Production,6.8,50,-,125,C0G,1005M/0402,0.55,±0.25pF,Powertrain/Safety for Automotive [AEC-Q200],,[n],[s],[t]
GCH1555C1H6R8DE01,MI,In Production,6.8,50,-,125,C0G,1005M/0402,0.55,±0.5pF,Implantable medical device,,[n],[s],[t]
GJM1555C1H6R8CB01,CE|IE|AIC|MeI|ME,In Production,6.8,50,-,125,C0G,1005M/0402,0.55,±0.25pF,High-Q,,[n],[s],[t]
GCQ1555C1H6R8BB01,AIC|APS|MeI,In Production,6.8,50,-,125,C0G,1005M/0402,0.55,±0.1pF,Powertrain/Safety for Automotive [AEC-Q200],,[n],[s],[t]
GRM0335C1H6R8WA01,CE|IE|AIC|MeI|ME,In Production,6.8,50,-,125,C0G,0603M/0201,0.33,±0.05pF,Ultra-small,,[n],[s],[t]
GRM0225C1H6R8WA03,CE|IE|AIC|MeI|ME,In Production,6.8,50,-,125,C0G,0402M/01005,0.22,±0.05pF,Ultra-small,,[n],[s],[t]
GRM0335C1H6R8BA01,CE|IE|AIC|MeI|ME,In Production,6.8,50,-,125,C0G,0603M/0201,0.33,±0.1pF,Ultra-small,,[n],[s],[t]
GRM0335C1H6R8CA01,CE|IE|AIC|MeI|ME,In Production,6.8,50,-,125,C0G,0603M/0201,0.33,±0.25pF,Ultra-small,,[n],[s],[t]
GJM0335C1H6R8WB01,CE|IE|AIC|MeI|ME,In Production,6.8,50,-,125,C0G,0603M/0201,0.33,±0.05pF,High-Q,derating1,[n],[s],[t]
GRM0225C1H6R8DA03,CE|IE|AIC|MeI|ME,In Production,6.8,50,-,125,C0G,0402M/01005,0.22,±0.5pF,Ultra-small,,[n],[s],[t]
GCM1555C1H6R8BA16,AIC|APS|MeI,In Production,6.8,50,-,125,C0G,1005M/0402,0.55,±0.1pF,Powertrain/Safety for Automotive [AEC-Q200],,[n],[s],[t]
GJM1555C1H6R8BB01,CE|IE|AIC|MeI|ME,In Production,6.8,50,-,125,C0G,1005M/0402,0.55,±0.1pF,High-Q,,[n],[s],[t]
GJM1555C1H6R8WB01,CE|IE|AIC|MeI|ME,In Production,6.8,50,-,125,C0G,1005M/0402,0.55,±0.05pF,High-Q,,[n],[s],[t]
GCQ0335C1H6R8BB01,AIC|APS|MeI,In Production,6.8,50,-,125,C0G,0603M/0201,0.33,±0.1pF,Powertrain/Safety for Automotive [AEC-Q200],,[n],[s],[t]
GRM0225C1H6R8CA03,CE|IE|AIC|MeI|ME,In Production,6.8,50,-,125,C0G,0402M/01005,0.22,±0.25pF,Ultra-small,,[n],[s],[t]
GCM0335C1H6R8DA16,AIC|APS|MeI,In Production,6.8,50,-,125,C0G,0603M/0201,0.33,±0.5pF,Powertrain/Safety for Automotive [AEC-Q200],,[n],[s],[t]
GCQ1555C1H6R8DB01,AIC|APS|MeI,In Production,6.8,50,-,125,C0G,1005M/0402,0.55,±0.5pF,Powertrain/Safety for Automotive [AEC-Q200],,[n],[s],[t]
GJM0335C1H6R8DB01,CE|IE|AIC|MeI|ME,In Production,6.8,50,-,125,C0G,0603M/0201,0.33,±0.5pF,High-Q,derating1,[n],[s],[t]
GCM1555C1H6R8DA16,AIC|APS|MeI,In Production,6.8,50,-,125,C0G,1005M/0402,0.55,±0.5pF,Powertrain/Safety for Automotive [AEC-Q200],,[n],[s],[t]
GRM1555C2A6R8BA01,CE|IE|AIC|MeI|ME,In Production,6.8,100,-,125,C0G,1005M/0402,0.55,±0.1pF,General Purpose,,[n],[s],[t]
GRM0335C2A6R8CA01,CE|IE|AIC|MeI|ME,In Production,6.8,100,-,125,C0G,0603M/0201,0.33,±0.25pF,Ultra-small,,[n],[s],[t]
GRM0335C2A6R8BA01,CE|IE|AIC|MeI|ME,In Production,6.8,100,-,125,C0G,0603M/0201,0.33,±0.1pF,Ultra-small,,[n],[s],[t]
GJM0335C2A6R8WB01,CE|IE|AIC|MeI|ME,In Production,6.8,100,-,125,C0G,0603M/0201,0.33,±0.05pF,High-Q,,[n],[s],[t]
GCM1885C2A6R8BA16,AIC|APS|MeI,In Production,6.8,100,-,125,C0G,1608M/0603,0.9,±0.1pF,Powertrain/Safety for Automotive [AEC-Q200],,[n],[s],[t]
GRM0335C2A6R8DA01,CE|IE|AIC|MeI|ME,In Production,6.8,100,-,125,C0G,0603M/0201,0.33,±0.5pF,Ultra-small,,[n],[s],[t]
GJM0225C2A6R8BB01,CE|IE|AIC|MeI|ME,In Production,6.8,100,-,125,C0G,0402M/01005,0.22,±0.1pF,High-Q,moisture-proof required,[n],[s],[t]
GJM0225C2A6R8WB01,CE|IE|AIC|MeI|ME,In Production,6.8,100,-,125,C0G,0402M/01005,0.22,±0.05pF,High-Q,moisture-proof required,[n],[s],[t]
GCM1885C2A6R8DA16,AIC|APS|MeI,In Production,6.8,100,-,125,C0G,1608M/0603,0.9,±0.5pF,Powertrain/Safety for Automotive [AEC-Q200],,[n],[s],[t]
GRM1555C2A6R8DA01,CE|IE|AIC|MeI|ME,In Production,6.8,100,-,125,C0G,1005M/0402,0.55,±0.5pF,General Purpose,,[n],[s],[t]
GJM0225C2A6R8DB01,CE|IE|AIC|MeI|ME,In Production,6.8,100,-,125,C0G,0402M/01005,0.22,±0.5pF,High-Q,moisture-proof required,[n],[s],[t]
GJM0225C2A6R8CB01,CE|IE|AIC|MeI|ME,In Production,6.8,100,-,125,C0G,0402M/01005,0.22,±0.25pF,High-Q,moisture-proof required,[n],[s],[t]
GRM1555C2A6R8CA01,CE|IE|AIC|MeI|ME,In Production,6.8,100,-,125,C0G,1005M/0402,0.55,±0.25pF,General Purpose,,[n],[s],[t]
GJM0335C2A6R8BB01,CE|IE|AIC|MeI|ME,In Production,6.8,100,-,125,C0G,0603M/0201,0.33,±0.1pF,High-Q,,[n],[s],[t]
GCM1885C2A6R8CA16,AIC|APS|MeI,In Production,6.8,100,-,125,C0G,1608M/0603,0.9,±0.25pF,Powertrain/Safety for Automotive [AEC-Q200],,[n],[s],[t]
GJM0335C2A6R8CB01,CE|IE|AIC|MeI|ME,In Production,6.8,100,-,125,C0G,0603M/0201,0.33,±0.25pF,High-Q,,[n],[s],[t]
GRM0335C2A6R8WA01,CE|IE|AIC|MeI|ME,In Production,6.8,100,-,125,C0G,0603M/0201,0.33,±0.05pF,Ultra-small,,[n],[s],[t]
GJM0335C2A6R8DB01,CE|IE|AIC|MeI|ME,In Production,6.8,100,-,125,C0G,0603M/0201,0.33,±0.5pF,High-Q,,[n],[s],[t]
GQM0335C2D6R8DB01,CE|IE|AIC|MeI|ME,In Production,6.8,200,-,125,C0G,0603M/0201,0.33,±0.5pF,High Frequency,,[n],[s],[t]
GQM1555C2D6R8BB01,CE|IE|AIC|MeI|ME,In Production,6.8,200,-,125,C0G,1005M/0402,0.55,±0.1pF,High Frequency,,[n],[s],[t]
GQM1555C2D6R8CB01,CE|IE|AIC|MeI|ME,In Production,6.8,200,-,125,C0G,1005M/0402,0.55,±0.25pF,High Frequency,,[n],[s],[t]
GQM0335C2D6R8CB01,CE|IE|AIC|MeI|ME,In Production,6.8,200,-,125,C0G,0603M/0201,0.33,±0.25pF,High Frequency,,[n],[s],[t]
GQM1555C2D6R8WB01,CE|IE|AIC|MeI|ME,In Production,6.8,200,-,125,C0G,1005M/0402,0.55,±0.05pF,High Frequency,,[n],[s],[t]
GQM0335C2D6R8BB01,CE|IE|AIC|MeI|ME,In Production,6.8,200,-,125,C0G,0603M/0201,0.33,±0.1pF,High Frequency,,[n],[s],[t]
GQM0335C2D6R8WB01,CE|IE|AIC|MeI|ME,In Production,6.8,200,-,125,C0G,0603M/0201,0.33,±0.05pF,High Frequency,,[n],[s],[t]
GQM1875C2E6R8CB12,CE|IE|AIC|MeI|ME,In Production,6.8,250,-,125,C0G,1608M/0603,0.8,±0.25pF,High Frequency,,[n],[s],[t]
GQM1875C2E6R8DB12,CE|IE|AIC|MeI|ME,In Production,6.8,250,-,125,C0G,1608M/0603,0.8,±0.5pF,High Frequency,,[n],[s],[t]
GQM2195C2E6R8DB12,CE|IE|AIC|MeI|ME,In Production,6.8,250,-,125,C0G,2012M/0805,1,±0.5pF,High Frequency,,[n],[s],[t]
GQM2195C2E6R8CB12,CE|IE|AIC|MeI|ME,In Production,6.8,250,-,125,C0G,2012M/0805,1,±0.25pF,High Frequency,,[n],[s],[t]
GQM22M5C2H6R8CB01,CE|IE|AIC|MeI|ME,In Production,6.8,500,-,125,C0G,2828M/1111,1.35,±0.25pF,High Frequency,,[n],[s],[t]
GQM22M5C2H6R8DB01,CE|IE|AIC|MeI|ME,In Production,6.8,500,-,125,C0G,2828M/1111,1.35,±0.5pF,High Frequency,,[n],[s],[t]
GRM0222C1C6R8CA03,CE|IE|AIC|MeI|ME,In Production,6.8,16,-,125,CH,0402M/01005,0.22,±0.25pF,Ultra-small,,[n],[s],[t]
GRM0222C1C6R8BA03,CE|IE|AIC|MeI|ME,In Production,6.8,16,-,125,CH,0402M/01005,0.22,±0.1pF,Ultra-small,,[n],[s],[t]
GRM0222C1C6R8WA03,CE|IE|AIC|MeI|ME,In Production,6.8,16,-,125,CH,0402M/01005,0.22,±0.05pF,Ultra-small,,[n],[s],[t]
GRM0222C1C6R8DA03,CE|IE|AIC|MeI|ME,In Production,6.8,16,-,125,CH,0402M/01005,0.22,±0.5pF,Ultra-small,,[n],[s],[t]
GRM0222C1E6R8DA03,CE|IE|AIC|MeI|ME,In Production,6.8,25,-,125,CH,0402M/01005,0.22,±0.5pF,Ultra-small,,[n],[s],[t]
GRM0332C1E6R8DA01,CE|IE|AIC|MeI|ME,In Production,6.8,25,-,125,CH,0603M/0201,0.33,±0.5pF,Ultra-small,,[n],[s],[t]
GRM0332C1E6R8BA01,CE|IE|AIC|MeI|ME,In Production,6.8,25,-,125,CH,0603M/0201,0.33,±0.1pF,Ultra-small,,[n],[s],[t]
GRM0222C1E6R8WA03,CE|IE|AIC|MeI|ME,In Production,6.8,25,-,125,CH,0402M/01005,0.22,±0.05pF,Ultra-small,,[n],[s],[t]
GRM0332C1E6R8WA01,CE|IE|AIC|MeI|ME,In Production,6.8,25,-,125,CH,0603M/0201,0.33,±0.05pF,Ultra-small,,[n],[s],[t]
GCM0332C1E6R8DA01,AIC|APS|MeI,In Production,6.8,25,-,125,CH,0603M/0201,0.33,±0.5pF,Powertrain/Safety for Automotive,,[n],[s],[t]
GRM0222C1E6R8CA03,CE|IE|AIC|MeI|ME,In Production,6.8,25,-,125,CH,0402M/01005,0.22,±0.25pF,Ultra-small,,[n],[s],[t]
GCM0332C1E6R8CA01,AIC|APS|MeI,In Production,6.8,25,-,125,CH,0603M/0201,0.33,±0.25pF,Powertrain/Safety for Automotive,,[n],[s],[t]
GRM0332C1E6R8CA01,CE|IE|AIC|MeI|ME,In Production,6.8,25,-,125,CH,0603M/0201,0.33,±0.25pF,Ultra-small,,[n],[s],[t]
GRM0222C1E6R8BA03,CE|IE|AIC|MeI|ME,In Production,6.8,25,-,125,CH,0402M/01005,0.22,±0.1pF,Ultra-small,,[n],[s],[t]
GRM0222C1H6R8BA03,CE|IE|AIC|MeI|ME,In Production,6.8,50,-,125,CH,0402M/01005,0.22,±0.1pF,Ultra-small,,[n],[s],[t]
GCM0332C1H6R8DA01,AIC|APS|MeI,In Production,6.8,50,-,125,CH,0603M/0201,0.33,±0.5pF,Powertrain/Safety for Automotive,,[n],[s],[t]
GRM0332C1H6R8WA01,CE|IE|AIC|MeI|ME,In Production,6.8,50,-,125,CH,0603M/0201,0.33,±0.05pF,Ultra-small,,[n],[s],[t]
GRM0332C1H6R8CA01,CE|IE|AIC|MeI|ME,In Production,6.8,50,-,125,CH,0603M/0201,0.33,±0.25pF,Ultra-small,,[n],[s],[t]
GRM0222C1H6R8CA03,CE|IE|AIC|MeI|ME,In Production,6.8,50,-,125,CH,0402M/01005,0.22,±0.25pF,Ultra-small,,[n],[s],[t]
GRM0332C1H6R8BA01,CE|IE|AIC|MeI|ME,In Production,6.8,50,-,125,CH,0603M/0201,0.33,±0.1pF,Ultra-small,,[n],[s],[t]
GRM0332C1H6R8DA01,CE|IE|AIC|MeI|ME,In Production,6.8,50,-,125,CH,0603M/0201,0.33,±0.5pF,Ultra-small,,[n],[s],[t]
GRM0222C1H6R8DA03,CE|IE|AIC|MeI|ME,In Production,6.8,50,-,125,CH,0402M/01005,0.22,±0.5pF,Ultra-small,,[n],[s],[t]
GRM0222C1H6R8WA03,CE|IE|AIC|MeI|ME,In Production,6.8,50,-,125,CH,0402M/01005,0.22,±0.05pF,Ultra-small,,[n],[s],[t]
GRM0332C2A6R8CA01,CE|IE|AIC|MeI|ME,In Production,6.8,100,-,125,CH,0603M/0201,0.33,±0.25pF,Ultra-small,,[n],[s],[t]
GRM0332C2A6R8WA01,CE|IE|AIC|MeI|ME,In Production,6.8,100,-,125,CH,0603M/0201,0.33,±0.05pF,Ultra-small,,[n],[s],[t]
GRM0332C2A6R8DA01,CE|IE|AIC|MeI|ME,In Production,6.8,100,-,125,CH,0603M/0201,0.33,±0.5pF,Ultra-small,,[n],[s],[t]
GRM0332C2A6R8BA01,CE|IE|AIC|MeI|ME,In Production,6.8,100,-,125,CH,0603M/0201,0.33,±0.1pF,Ultra-small,,[n],[s],[t]
GJM0225G1E6R8WB01,CE|IE|AIC|MeI|ME,In Production,6.8,25,-,150,X8G,0402M/01005,0.22,±0.05pF,High-Q,derating1,[n],[s],[t]
GJM0225G1E6R8DB01,CE|IE|AIC|MeI|ME,In Production,6.8,25,-,150,X8G,0402M/01005,0.22,±0.5pF,High-Q,derating1,[n],[s],[t]
GJM0225G1E6R8CB01,CE|IE|AIC|MeI|ME,In Production,6.8,25,-,150,X8G,0402M/01005,0.22,±0.25pF,High-Q,derating1,[n],[s],[t]
GJM0225G1E6R8BB01,CE|IE|AIC|MeI|ME,In Production,6.8,25,-,150,X8G,0402M/01005,0.22,±0.1pF,High-Q,derating1,[n],[s],[t]
GJM0335G2A6R8DB01,CE|IE|AIC|MeI|ME,In Production,6.8,100,-,150,X8G,0603M/0201,0.33,±0.5pF,High-Q,,[n],[s],[t]
GJM0335G2A6R8WB01,CE|IE|AIC|MeI|ME,In Production,6.8,100,-,150,X8G,0603M/0201,0.33,±0.05pF,High-Q,,[n],[s],[t]
GJM0335G2A6R8CB01,CE|IE|AIC|MeI|ME,In Production,6.8,100,-,150,X8G,0603M/0201,0.33,±0.25pF,High-Q,,[n],[s],[t]
GJM0335G2A6R8BB01,CE|IE|AIC|MeI|ME,In Production,6.8,100,-,150,X8G,0603M/0201,0.33,±0.1pF,High-Q,,[n],[s],[t]
GJM0225G2A6R8BB01,CE|IE|AIC|MeI|ME,In Production,6.8,100,-,150,X8G,0402M/01005,0.22,±0.1pF,High-Q,moisture-proof required,[n],[s],[t]
GJM0225G2A6R8WB01,CE|IE|AIC|MeI|ME,In Production,6.8,100,-,150,X8G,0402M/01005,0.22,±0.05pF,High-Q,moisture-proof required,[n],[s],[t]
GJM0225G2A6R8DB01,CE|IE|AIC|MeI|ME,In Production,6.8,100,-,150,X8G,0402M/01005,0.22,±0.5pF,High-Q,moisture-proof required,[n],[s],[t]
GJM0225G2A6R8CB01,CE|IE|AIC|MeI|ME,In Production,6.8,100,-,150,X8G,0402M/01005,0.22,±0.25pF,High-Q,moisture-proof required,[n],[s],[t]
GQM0335G2D6R8DB01,CE|IE|AIC|MeI|ME,In Production,6.8,200,-,150,X8G,0603M/0201,0.33,±0.5pF,High Frequency,,[n],[s],[t]
GQM1555G2D6R8WB01,CE|IE|AIC|MeI|ME,In Production,6.8,200,-,150,X8G,1005M/0402,0.55,±0.05pF,High Frequency,,[n],[s],[t]
GQM0335G2D6R8WB01,CE|IE|AIC|MeI|ME,In Production,6.8,200,-,150,X8G,0603M/0201,0.33,±0.05pF,High Frequency,,[n],[s],[t]
GQM0335G2D6R8CB01,CE|IE|AIC|MeI|ME,In Production,6.8,200,-,150,X8G,0603M/0201,0.33,±0.25pF,High Frequency,,[n],[s],[t]
GQM0335G2D6R8BB01,CE|IE|AIC|MeI|ME,In Production,6.8,200,-,150,X8G,0603M/0201,0.33,±0.1pF,High Frequency,,[n],[s],[t]
GQM1555G2D6R8BB01,CE|IE|AIC|MeI|ME,In Production,6.8,200,-,150,X8G,1005M/0402,0.55,±0.1pF,High Frequency,,[n],[s],[t]
GQM1555G2D6R8CB01,CE|IE|AIC|MeI|ME,In Production,6.8,200,-,150,X8G,1005M/0402,0.55,±0.25pF,High Frequency,,[n],[s],[t]
GQM1875G2E6R8DB12,CE|IE|AIC|MeI|ME,In Production,6.8,250,-,150,X8G,1608M/0603,0.8,±0.5pF,High Frequency,,[n],[s],[t]
GQM2195G2E6R8CB12,CE|IE|AIC|MeI|ME,In Production,6.8,250,-,150,X8G,2012M/0805,1,±0.25pF,High Frequency,,[n],[s],[t]
GQM2195G2E6R8WB12,CE|IE|AIC|MeI|ME,In Production,6.8,250,-,150,X8G,2012M/0805,1,±0.05pF,High Frequency,,[n],[s],[t]
GQM1875G2E6R8CB12,CE|IE|AIC|MeI|ME,In Production,6.8,250,-,150,X8G,1608M/0603,0.8,±0.25pF,High Frequency,,[n],[s],[t]
GQM2195G2E6R8BB12,CE|IE|AIC|MeI|ME,In Production,6.8,250,-,150,X8G,2012M/0805,1,±0.1pF,High Frequency,,[n],[s],[t]
GQM2195G2E6R8DB12,CE|IE|AIC|MeI|ME,In Production,6.8,250,-,150,X8G,2012M/0805,1,±0.5pF,High Frequency,,[n],[s],[t]
GQM1875G2E6R8WB12,CE|IE|AIC|MeI|ME,In Production,6.8,250,-,150,X8G,1608M/0603,0.8,±0.05pF,High Frequency,,[n],[s],[t]
GQM1875G2E6R8BB12,CE|IE|AIC|MeI|ME,In Production,6.8,250,-,150,X8G,1608M/0603,0.8,±0.1pF,High Frequency,,[n],[s],[t]
GQM2195G2H6R8DB12,CE|IE|AIC|MeI|ME,In Production,6.8,500,-,150,X8G,2012M/0805,1,±0.5pF,High Frequency,,[n],[s],[t]
GQM2195G2H6R8CB12,CE|IE|AIC|MeI|ME,In Production,6.8,500,-,150,X8G,2012M/0805,1,±0.25pF,High Frequency,,[n],[s],[t]
GJM0225C1C6R7BB01,CE|IE|AIC|MeI|ME,In Production,6.7,16,-,125,C0G,0402M/01005,0.22,±0.1pF,High-Q,,[n],[s],[t]
GJM0225C1C6R7CB01,CE|IE|AIC|MeI|ME,In Production,6.7,16,-,125,C0G,0402M/01005,0.22,±0.25pF,High-Q,,[n],[s],[t]
GJM0225C1C6R7DB01,CE|IE|AIC|MeI|ME,In Production,6.7,16,-,125,C0G,0402M/01005,0.22,±0.5pF,High-Q,,[n],[s],[t]
GRM0225C1C6R7DA03,CE|IE|AIC|MeI|ME,In Production,6.7,16,-,125,C0G,0402M/01005,0.22,±0.5pF,Ultra-small,,[n],[s],[t]
GRM0225C1C6R7WA03,CE|IE|AIC|MeI|ME,In Production,6.7,16,-,125,C0G,0402M/01005,0.22,±0.05pF,Ultra-small,,[n],[s],[t]
GRM0225C1C6R7BA03,CE|IE|AIC|MeI|ME,In Production,6.7,16,-,125,C0G,0402M/01005,0.22,±0.1pF,Ultra-small,,[n],[s],[t]
GRM0115C1C6R7CE01,CE|IE|AIC|MeI|ME,In Production,6.7,16,-,125,C0G,0201M/008004,0.138,±0.25pF,Ultra-small,,[n],[s],[t]
GRM0115C1C6R7WE01,CE|IE|AIC|MeI|ME,In Production,6.7,16,-,125,C0G,0201M/008004,0.138,±0.05pF,Ultra-small,,[n],[s],[t]
GRM0115C1C6R7DE01,CE|IE|AIC|MeI|ME,In Production,6.7,16,-,125,C0G,0201M/008004,0.138,±0.5pF,Ultra-small,,[n],[s],[t]
GRM0115C1C6R7BE01,CE|IE|AIC|MeI|ME,In Production,6.7,16,-,125,C0G,0201M/008004,0.138,±0.1pF,Ultra-small,,[n],[s],[t]
GRM0225C1C6R7CA03,CE|IE|AIC|MeI|ME,In Production,6.7,16,-,125,C0G,0402M/01005,0.22,±0.25pF,Ultra-small,,[n],[s],[t]
GJM0225C1C6R7WB01,CE|IE|AIC|MeI|ME,In Production,6.7,16,-,125,C0G,0402M/01005,0.22,±0.05pF,High-Q,,[n],[s],[t]
GRM0225C1E6R7DA03,CE|IE|AIC|MeI|ME,In Production,6.7,25,-,125,C0G,0402M/01005,0.22,±0.5pF,Ultra-small,,[n],[s],[t]
GRM0225C1E6R7WA03,CE|IE|AIC|MeI|ME,In Production,6.7,25,-,125,C0G,0402M/01005,0.22,±0.05pF,Ultra-small,,[n],[s],[t]
GRM0115C1E6R7CE01,CE|IE|AIC|MeI|ME,In Production,6.7,25,-,125,C0G,0201M/008004,0.138,±0.25pF,Ultra-small,,[n],[s],[t]
GRM0115C1E6R7WE01,CE|IE|AIC|MeI|ME,In Production,6.7,25,-,125,C0G,0201M/008004,0.138,±0.05pF,Ultra-small,,[n],[s],[t]
GJM0335C1E6R7CB01,CE|IE|AIC|MeI|ME,In Production,6.7,25,-,125,C0G,0603M/0201,0.33,±0.25pF,High-Q,,[n],[s],[t]
GJM0225C1E6R7CB01,CE|IE|AIC|MeI|ME,In Production,6.7,25,-,125,C0G,0402M/01005,0.22,±0.25pF,High-Q,,[n],[s],[t]
GJM0225C1E6R7BB01,CE|IE|AIC|MeI|ME,In Production,6.7,25,-,125,C0G,0402M/01005,0.22,±0.1pF,High-Q,,[n],[s],[t]
GJM0225C1E6R7WB01,CE|IE|AIC|MeI|ME,In Production,6.7,25,-,125,C0G,0402M/01005,0.22,±0.05pF,High-Q,,[n],[s],[t]
GJM0225C1E6R7DB01,CE|IE|AIC|MeI|ME,In Production,6.7,25,-,125,C0G,0402M/01005,0.22,±0.5pF,High-Q,,[n],[s],[t]
GRM0335C1E6R7CA01,CE|IE|AIC|MeI|ME,In Production,6.7,25,-,125,C0G,0603M/0201,0.33,±0.25pF,Ultra-small,,[n],[s],[t]
GRM0115C1E6R7BE01,CE|IE|AIC|MeI|ME,In Production,6.7,25,-,125,C0G,0201M/008004,0.138,±0.1pF,Ultra-small,,[n],[s],[t]
GRM0115C1E6R7DE01,CE|IE|AIC|MeI|ME,In Production,6.7,25,-,125,C0G,0201M/008004,0.138,±0.5pF,Ultra-small,,[n],[s],[t]
GRM0335C1E6R7DA01,CE|IE|AIC|MeI|ME,In Production,6.7,25,-,125,C0G,0603M/0201,0.33,±0.5pF,Ultra-small,,[n],[s],[t]
GRM0335C1E6R7WA01,CE|IE|AIC|MeI|ME,In Production,6.7,25,-,125,C0G,0603M/0201,0.33,±0.05pF,Ultra-small,,[n],[s],[t]
GJM0335C1E6R7DB01,CE|IE|AIC|MeI|ME,In Production,6.7,25,-,125,C0G,0603M/0201,0.33,±0.5pF,High-Q,,[n],[s],[t]
GJM0335C1E6R7BB01,CE|IE|AIC|MeI|ME,In Production,6.7,25,-,125,C0G,0603M/0201,0.33,±0.1pF,High-Q,,[n],[s],[t]
GJM0335C1E6R7WB01,CE|IE|AIC|MeI|ME,In Production,6.7,25,-,125,C0G,0603M/0201,0.33,±0.05pF,High-Q,,[n],[s],[t]
GRM0225C1E6R7BA03,CE|IE|AIC|MeI|ME,In Production,6.7,25,-,125,C0G,0402M/01005,0.22,±0.1pF,Ultra-small,,[n],[s],[t]
GRM0225C1E6R7CA03,CE|IE|AIC|MeI|ME,In Production,6.7,25,-,125,C0G,0402M/01005,0.22,±0.25pF,Ultra-small,,[n],[s],[t]
